,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
2999,..........((.((((..(....)......)))).))....(....)....((((((......)))....)))..,14,-4.17,8,0.000026
3000,..(.....).((.(((................))).)).................(((......))).(...)...,10,-4.17,8,0.000026
3001,...(.((((....((....)).......)))).).....((....))........(((......))).........,12,-4.17,28,0.000026
3002,.(....)...((.(((((............))))).))..............((((((......))))....))..,14,-4.169,12,0.000026
3003,.....((((....((....)).......)))).......(..(....)..)...((((......))))........,12,-4.168,25,0.000026
3004,..........((.(((................)))..))................(((......))).(...)...,9,-4.168,11,0.000026
3005,..........((.((((..............)))).)).(..........)....(((......))).(...)...,11,-4.168,6,0.000026
3006,..........((.((((..............)))).))....(............)...........((...))..,9,-4.167,12,0.000026
3007,........(.((.((((..............)))).))..).............((((......))))........,11,-4.167,6,0.000026
3008,..(((..((.((.((((..............))))..))..))))).........(((......))).(...)...,15,-4.166,18,0.000026
3009,..(.....).((.((((..............)))).))..((...)).......((((......))))........,13,-4.166,10,0.000026
3010,.....((((....((....)).......))))..........(....)........(....).....((...))..,10,-4.166,32,0.000026
3011,..(.....).((.((((..............)))).))...............(((((......)))....))...,12,-4.166,8,0.000026
3012,..........((.((((..............)))).))......((..............)).....((...))..,10,-4.166,16,0.000026
3013,..........((.(((.(..........)...))).))....(....).......(((......))).........,10,-4.165,4,0.000026
3014,..........((.(((((............))))).)).(......)........(((......))).(...)...,12,-4.165,8,0.000026
3015,....((.((.((.(((................))).))...)).))........((((......))))........,13,-4.165,13,0.000026
3016,..........((.(((....((........))))).))...............(((.....)))............,10,-4.165,18,0.000026
3017,..(.....).((.((((..............)))).)).(..(....)..)....(((......))).........,12,-4.165,4,0.000026
3018,.............((....)).....((.........))...(....).......(((......)))((...))..,10,-4.165,21,0.000026
3019,.......((.((.(((((............)))))..))..))............(((......)))((...))..,14,-4.165,16,0.000026
3020,.......((.((.(((((............))))).))...))..........(((.....))).(....).....,13,-4.165,19,0.000026
3021,...((.(((.((.((((..............)))).)).)...)).)).....(((.....)))...((...))..,16,-4.165,26,0.000026
3022,..(.....).((.((..................)).))....(....).......(((......))).........,9,-4.164,6,0.000026
3023,..........((.((((..............))))..))..............(((((......)))....))...,11,-4.164,11,0.000026
3024,..........((.((((...(.........))))).))................((((......))))........,11,-4.164,6,0.000026
3025,....(...).((.((((..............)))).))................((((......))))........,11,-4.164,6,0.000026
3026,...........(.((((..............)))).).....(....)...................((...))..,8,-4.164,12,0.000026
3027,.............((....)).....(((......)))....(....)....((((((......))))....))..,12,-4.163,24,0.000026
3028,..........((.((((..............)))).))..........(.....)(((......)))((...))..,12,-4.163,8,0.000026
3029,..(((...(.((.(((................))).)).)...))).......(((.....)))...((...))..,14,-4.163,27,0.000026
3030,..........((.((((..............)))).))...((..........))..........(....).....,9,-4.163,12,0.000026
3031,..........((.((..................))..))...(....).......(((......))).........,8,-4.163,9,0.000026
3032,..........((.((((..(.........).)))).))........(.....)..(((......))).........,11,-4.162,6,0.000026
3033,.............(((................))).......(....).....(((.....)))...((...))..,9,-4.162,21,0.000026
3034,.....((((....((....)).......))))..........(....)....................(...)...,8,-4.162,29,0.000026
3035,.....((((....((....)).......))))...(....).(....).....(((.....)))............,11,-4.162,34,0.000026
3036,.............((((..............)))).(.....)............(((......))).........,8,-4.162,6,0.000026
3037,..(((.....((.((((..(.........).)))).)).....))).........(((......)))((...))..,15,-4.161,14,0.000026
3038,..........(..(((((............)))))..)....(....).....(((.....)))...((...))..,12,-4.161,19,0.000026
3039,..........((.((((..............)))).))....(....).......(.....).....(.....)..,9,-4.161,9,0.000026
3040,.....((((....((....)).......)))).....................(((((......))))....)...,11,-4.161,27,0.000026
3041,.....((((...((..........))..)))).....(....)..........(((.....)))...((...))..,12,-4.16,39,0.000026
3042,..((...)).((.((((..(....)......)))).))....(....).......(((......))).........,13,-4.16,6,0.000026
3043,..........((.(((((.(....).....))))).))................((((......))))........,12,-4.159,8,0.000026
3044,..((...)).((.((((..............)))).))....(....).............(.(....).).....,11,-4.159,14,0.000026
3045,...((..((.((.((((..............))))..))..))...)).....(((.....)))...((...))..,15,-4.159,28,0.000026
3046,........(.((.(((((.(.......)..))))).)).)...............(((......))).........,12,-4.158,8,0.000026
3047,...(...)..((.((((..............)))).))..(.....)......(((.....)))...((...))..,13,-4.158,21,0.000026
3048,..........((.(((................))).))..(.....)......(((.....)))............,9,-4.158,17,0.000026
3049,..........((.((((..(.........).)))).))...............(((.....)))...(.....)..,11,-4.158,17,0.000026
3050,..........((.(((((.(.......)..))))).))...(((........)))(((......))).(...)...,15,-4.157,13,0.000026
3051,..........((.((((..(.......)...)))).))....(....).....(((((......)))....))...,13,-4.157,6,0.000026
3052,...((...(.((.(((((............))))).)).)......))......((((......))))........,14,-4.157,11,0.000026
3053,...(...)..((.(((................))).))...............(((.....)))...((...))..,11,-4.157,21,0.000026
3054,..(.....).((.((((..............)))).))....(....).....((.....)).....((...))..,12,-4.157,16,0.000026
3055,..........((.(((....((........))))).))....(....).....(((.....))).(....).....,12,-4.156,17,0.000026
3056,..........((.(((................))).))..(.(....)..)..(((.....)))...((...))..,12,-4.156,19,0.000026
3057,...(.((((....((....)).......)))).).....................(((......)))((...))..,12,-4.156,28,0.000026
3058,....((.((.((.(((((............)))))..))..)).))........((((......))))........,15,-4.156,18,0.000026
3059,..........((.((((..............)))).))....(....).....((.(....)))...((...))..,12,-4.156,15,0.000026
3060,.(....)...((.(((((............))))).))..............((((((......)))....)))..,14,-4.155,12,0.000026
3061,.....((((...................))))..((((.((....))......(((.....))).)))).......,13,-4.155,39,0.000026
3062,..........((.((((..............))))..))...(....).....((.....)).....((...))..,11,-4.155,19,0.000026
3063,...((.(...((.(((((............))))).))......).)).......(((......))).........,13,-4.155,9,0.000026
3064,........(.((.(((((............))))).)).)..((........)).(((......))).........,13,-4.154,9,0.000026
3065,..........((.((((..............)))).))....(..((....))..)...........((...))..,11,-4.153,16,0.000026
3066,..........((.(((((............))))).)).........................(.....)......,8,-4.153,12,0.000026
3067,..........((.(((((............))))).))...............((.....))..............,9,-4.153,14,0.000026
3068,.....(.((.((.((((..............))))..))..)).)..........(((......)))((...))..,14,-4.153,16,0.000026
3069,.....(.((.((.((((..............)))).))...)).)........(((.....))).(....).....,13,-4.153,19,0.000026
3070,.....((((....((....)).......))))........(.....)........(((......))).(...)...,11,-4.153,27,0.000026
3071,..........((.(((................))).))....(....).......(((......)))....(...),10,-4.152,4,0.000025
3072,.(...)....((.((((..............))))..))...(....)......((((......))))........,12,-4.151,9,0.000025
3073,..((...)).((.((((..(......)....)))).))....(....)......((((......))))........,14,-4.151,8,0.000025
3074,..........((.(((((............))))).))..(....).........(((......)))((...))..,13,-4.151,10,0.000025
3075,..........((.((((..............)))).)).....((.....)).(((.....)))...((...))..,13,-4.15,21,0.000025
3076,...((.....((.((((..(.........).)))).))........))......((((......))))........,13,-4.15,9,0.000025
3077,.....((....(.(((((............))))).)))...(....).....(((.....)))............,12,-4.15,18,0.000025
3078,.....(....((.(((((............))))).)))...(....).....(((.....)))............,12,-4.15,15,0.000025
3079,..........((.(((((............))))).))...(((........)))........(.....)......,11,-4.15,17,0.000025
3080,.............((....)).....(((......)))....(....)....((((((......)))....)))..,12,-4.15,24,0.000025
3081,...(...)..((.((((..(.........).)))).))....(....).....(((.....)))....(...)...,13,-4.149,17,0.000025
3082,...(...)..((.((((..............)))).))....(....)........((......))..(...)...,11,-4.149,6,0.000025
3083,..(.....)....((((..............)))).......(....).......(((......)))((...))..,11,-4.148,10,0.000025
3084,.............(((((............)))))..(....)............(((......)))((...))..,11,-4.148,12,0.000025
3085,..........(..((((..............))))..)...............(((.....)))...((...))..,10,-4.148,19,0.000025
3086,.....((((....((....)).......))))........((...)).......((((......))))........,12,-4.147,29,0.000025
3087,..........((.((((..............)))).))...(((........)))(.....).....((...))..,12,-4.147,18,0.000025
3088,..........((.(((((............))))).))...(((.(.....))))(((......))).........,14,-4.147,11,0.000025
3089,.....((((....((....)).......)))).....................(((((......)))....))...,11,-4.147,27,0.000025
3090,..((...)).((.((((..............)))).))..((...))......(((.....)))...((...))..,15,-4.147,25,0.000025
3091,..((......((.((((..............)))).))......))........((((......))))........,12,-4.147,8,0.000025
3092,((.(((....((.((((..............)))).))...............))).)).................,11,-4.146,16,0.000025
3093,..........((.((((..............)))).))...((..((....))))(((......))).........,13,-4.146,9,0.000025
3094,.............((....)).....((.(...)...))...(....)......((((......))))........,10,-4.146,20,0.000025
3095,..........((.((((..............)))).))....(....).............(.......)......,8,-4.146,8,0.000025
3096,..........((.(((.(............).))).))....(....).....(((.....)))....(...)...,11,-4.145,17,0.000025
3097,...((.(((.((.(((((............))))).))...)).).)).....(((.....)))...((...))..,17,-4.145,27,0.000025
3098,..(.....).((.(((((.(.......)..))))).))....(....).....(((.....)))............,13,-4.145,17,0.000025
3099,...........(.((((..(.........).)))).).....(....).......(((......))).(...)...,11,-4.145,6,0.000025
3100,..........((.((((..(....)......)))).))....(....)......((((......))))(...)...,13,-4.145,6,0.000025
3101,.(........((.((((..............)))).))....)..........(((.....)))...((...))..,12,-4.144,18,0.000025
3102,.....((((....((....)).......))))...(....)............(((.....)))...((...))..,12,-4.144,40,0.000025
3103,..(.....).((.((((..............)))).))......((.......(((.....))).......))...,12,-4.144,19,0.000025
3104,..........((.((((......(......))))).)).................(((......))).........,10,-4.144,4,0.000025
3105,...(...)..((.((((..............)))).))....(....)............................,8,-4.144,8,0.000025
3106,..........((.(((((.(.......)..)))))..))...(....).....(((.....)))............,12,-4.143,20,0.000025
3107,..........((.(((((.(.......)..))))).)).................((........)).........,10,-4.143,8,0.000025
3108,...((..((.((.(((((............))))).))...))...)).......(((......)))((...))..,16,-4.143,14,0.000025
3109,...(.((((....((....)).......)))).)........(....)....((((((......))))....))..,14,-4.143,28,0.000025
3110,..((...)).((.(((((.(......)...))))).))....(....).......(((......)))((...))..,16,-4.143,12,0.000025
3111,..(.....).((.((((..(.........).)))).)).................(((......)))((...))..,13,-4.143,10,0.000025
3112,..........((.((((..............))))..)).....((.......(((.....))).......))...,11,-4.143,22,0.000025
3113,...(...)..((.(((((.(.......)..))))).))....(....).......(((......)))((...))..,15,-4.142,10,0.000025
3114,..........((.(((((............))))).)).........................(....).......,8,-4.142,12,0.000025
3115,.....((((....((....)).......))))..(..(....).)........(((.....)))...((...))..,13,-4.142,39,0.000025
3116,..........((.((((..............)))).))..(.........)..(((.....)))....(...)...,11,-4.142,17,0.000025
3117,.....(((.....................))).....(....)............(((......))).(...)...,8,-4.142,21,0.000025
3118,..........((.(((................))).))........(.....)..(((......))).........,9,-4.141,6,0.000025
3119,..........((.((((..(.........).))))..))................(((......)))((...))..,12,-4.141,13,0.000025
3120,...(((.((.((.((((..............))))..))..)).).))......((((......))))........,15,-4.141,17,0.000025
3121,...(((.((.((.((((..............))))..))..)).)).)......((((......))))........,15,-4.141,17,0.000025
