,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
1018,...(...)..(((.(((.....))).)))......((.((....)).)).((..(((.....))))).........,16,-5.193,12,0,0.000090
1019,..((.((....((.(((.....))).)))).))..((.(......).)).....(((.....)))..((...))..,17,-5.193,9,0,0.000090
1020,..((.(....(((.(((.....))).)))).))..((.(......).)).....(((.....)))..((...))..,17,-5.193,6,0,0.000090
1021,.(....)...(((.(((.....))).)))..((....))........((((...(((.....))))))).......,16,-5.193,19,0,0.000090
1022,..........(((.(((.....))).))).......(.(.(...)).).((...(((.....))))).........,14,-5.192,12,0,0.000090
1023,..........(((.(((.....))).))).......(.((....)).)...(..(((.....))).).(...)...,14,-5.191,8,0,0.000090
1024,......(...(((.(((.....))).)))).....((.((....)).)).....(((.....)))..((...))..,16,-5.191,4,0,0.000090
1025,..(.....).(((.(((.....))).)))........(((.....)))...(..(((.....))).).........,14,-5.189,17,0,0.000090
1026,.((..((...(((.(((.....))).))).......)).))......((((...(((.....))))))).......,17,-5.189,21,0,0.000090
1027,..........(((.(((.....))).))).......(((.....(.(((.(.....)..))).)))).........,14,-5.188,25,0,0.000090
1028,..((...)).(((.(((.....))).)))........((((...))))..((..(((.....))))).(...)...,18,-5.188,21,0,0.000089
1029,..........(((.(((.....)))..))).....((.(.(...)).)).((..(((.....))))).........,15,-5.187,17,0,0.000089
1030,....((....(((.(((.....))).)))..))..((.(......).)).....(((.....)))...(...)...,15,-5.186,6,0,0.000089
1031,..........(((.(((.....))).)))......((.(......).)).....((.......))..(.....)..,12,-5.185,4,0,0.000089
1032,..........(((.(((.....)))..))).......((((...))))..((..(((.....)))))((...))..,17,-5.185,22,0,0.000089
1033,........(.(((.(((.....))).))).)......((((...))))...(..(((.....))).).........,15,-5.185,19,0,0.000089
1034,..........(((.(((.....))).)))........(((...................)))......(...)...,10,-5.185,19,0,0.000089
1035,..........(((.(((.....))).))).......(.(.(...)).)...................((...))..,11,-5.184,10,0,0.000089
1036,..........(((.(((.....))).)))........((((...))))...(..(((.....))))..........,14,-5.176,17,0,0.000088
1037,........(.(((.(((.....))).))).)....((.((....)).))..(..(((.....))).).........,15,-5.175,10,0,0.000088
1038,..........(((.(((.....))).)))((((....))))..........(..(((.....))).).........,14,-5.173,19,0,0.000087
1039,..........(((.(((.....))).)))........((((...))))..((..((.......)))).(...)...,15,-5.171,19,0,0.000087
1040,..........(((.(((.....))).)))((((....))))((....((((...(((.....)))))))..))...,19,-5.17,24,0,0.000087
1041,..(.....).(((.(((.....))).)))((((....))))......((((..............)))).......,15,-5.17,29,0,0.000087
1042,..............(((.....)))...........(.(......).)......(((.....)))..((...))..,10,-5.17,8,0,0.000087
1043,..........(((.(((.....))).))).........((...))..((((....((.....)).)))).......,14,-5.169,19,0,0.000087
1044,..((...)).(((.(((.....))).))).......(.((....)).)......(((.....)))...........,14,-5.169,12,0,0.000087
1045,..........(((.............)))......((.(......).)).....(((.....)))..((...))..,11,-5.168,6,0,0.000087
1046,..........(((.(((.....))).)))......((.((....)).))..(..(((.....))))..........,14,-5.167,8,0,0.000086
1047,..........(((.(((.....))).)))......((.(......).))..........((..(.....)..))..,12,-5.166,13,0,0.000086
1048,..........(((.((.......)).)))........((((...))))...(..(((.....))).).........,13,-5.166,19,0,0.000086
1049,..........(((.(((.....))).)))................(((((...........)).))).(...)...,12,-5.166,19,0,0.000086
1050,.....((....((.(((.....))).)))).....((.(......).)).....(((.....)))...(...)...,14,-5.165,7,0,0.000086
1051,.....(....(((.(((.....))).)))).....((.(......).)).....(((.....)))...(...)...,14,-5.165,4,0,0.000086
1052,..........(((.(((.....))).)))((((....))))......((((....(.....)...)))).......,15,-5.165,28,0,0.000086
1053,..........(((.(((.....))).)))......((.(.(...)).)).....(.....)......((...))..,13,-5.165,9,0,0.000086
1054,..........(((.(((.....))).)))(((......)))...(.(((..........))).)...((...))..,15,-5.164,22,0,0.000086
1055,..........((..(((.....)))...)).......((((...))))..((..(((.....))))).........,14,-5.16,26,0,0.000085
1056,..........(((.(((.....))).)))...........(...)......(..(((.....))).).........,11,-5.159,14,0,0.000085
1057,.(...)....(((.(((.....))).)))......((.(......).))..(..(((.....))).).........,14,-5.158,8,0,0.000085
1058,..........(((.((.......)).)))......((.((....)).))..(..(((.....))).).........,13,-5.157,10,0,0.000085
1059,..(.....).(((.(((.....))).)))........((((...)))).((...(((.....))))).........,16,-5.157,21,0,0.000085
1060,........(.(((.(((.....))).))).)....((.(......).)).((..(((.....))))).........,15,-5.156,10,0,0.000085
1061,..(.....)..((.(((.....))).)).......((.(......).)).....(((.....)))..((...))..,14,-5.156,4,0,0.000085
1062,..........(((.(((.....))).)))..................(((................))).......,9,-5.156,18,0,0.000085
1063,..........((..(((.....)))...)).....((.(.(...)).)).....(((.....)))...........,12,-5.156,13,0,0.000085
1064,..(.....).(((.(((.....))).))).......(.(.(...)).)......(((.....)))..((...))..,15,-5.156,6,0,0.000085
1065,..(.....).(((.(((.....))).)))...........(...)..((((..............)))).......,12,-5.156,24,0,0.000085
1066,..........(((.(((.....))).)))(((......))).............(((.....)))...(...)...,13,-5.155,13,0,0.000085
1067,.(...)....(((.(((.....))).)))........(((.....)))......(((.....)))...........,13,-5.154,15,0,0.000085
1068,....((....(((.(((.....))).)))..))....((((...))))......(((.....)))...........,15,-5.154,19,0,0.000084
1069,..((...)).(((.(((.....))).)))........((((...))))..(...(((.....))).).........,16,-5.153,21,0,0.000084
1070,..........(((.(((.....))).)))......((.(......).))...........(....)..(...)...,11,-5.153,10,0,0.000084
1071,..........(((.((.......)).)))(((......)))......((((...(((.....))))))).......,15,-5.153,21,0,0.000084
1072,..........(((.(((.....))).))).......(.((....)).)......((.......))...........,11,-5.152,10,0,0.000084
1073,..........(((.(((.....))).)))((((....)))).(((..((((..............))))...))).,17,-5.151,31,0,0.000084
1074,..........(((.(((.....))).)))...........(...)..((((....(.....)...)))).......,12,-5.15,23,0,0.000084
1075,....((....(((.(((.....))).)))..))....(((.....)))......(((.....)))..((...))..,16,-5.148,13,0,0.000084
1076,..(.....).(((.(((.....))).)))........((((...))))...................((...))..,13,-5.148,19,0,0.000084
1077,..........(((.(((.....))).)))........((((...))))...(.(.....).)......(...)...,13,-5.147,23,0,0.000084
1078,......((..(((.(((.....))).))).(((....))))).....((((...(((.....))))))).......,18,-5.147,23,0,0.000084
1079,..........(((.(((.....))).)))........((((...))))...........((...........))..,12,-5.146,23,0,0.000083
1080,..........(((.(((.....)))..))).....((.(......).))..(..(((.....))).).(...)...,14,-5.145,11,0,0.000083
1081,....((....(((.(((.....))).)))..))..((.((....)).)).....(((.....)))...........,15,-5.144,10,0,0.000083
1082,..........(((.(((.....))).)))........((.......))(((...(((.....))))))........,14,-5.144,16,0,0.000083
1083,..........(((.(((.....))).))).................((............))..............,8,-5.144,19,0,0.000083
1084,...(...)..(((.(((.....))).)))......((.(......).))..................((...))..,12,-5.144,8,0,0.000083
1085,..........(((.(((.....))).))).......(.((....)).)...(..(((.....))).)((...))..,15,-5.143,6,0,0.000083
1086,...(...)..(((.(((.....))).)))........((.......))......(((.....)))..((...))..,14,-5.142,10,0,0.000083
1087,..((...)).(((.(((.....))).)))......((.(.(...)).)).((..(((.....))))).........,17,-5.142,14,0,0.000083
1088,..........(((.(((.....))).)))........((((...)))).......((...)).....((...))..,14,-5.142,19,0,0.000083
1089,..........(((.(((.....))).))).......(.((....)).)......(((.....)))(....).....,13,-5.141,10,0,0.000083
1090,..........(((.(((.....))).))).......(.(......).)..((.............)).........,10,-5.14,16,0,0.000083
1091,..((...)).(((.(((.....))).)))........((((...))))..((..(((.....)))))((...))..,19,-5.14,19,0,0.000083
1092,..((.((...(((.(((.....))).))).......))...))....((((...(((.....))))))).......,17,-5.139,21,0,0.000082
1093,..(.....).(((.(((.....))).)))......((.((....)).))..................((...))..,13,-5.139,10,0,0.000082
1094,..........(((.(((.....))).))).......(.(......).)..((...((.....)).)).........,12,-5.139,12,0,0.000082
1095,..((((............))))...............((((...))))......(((.....)))...(...)...,12,-5.139,33,0,0.000082
1096,..........(((.(((.....))).)))......((.((....)).))..(.(.....).)......(...)...,13,-5.138,14,0,0.000082
1097,..........(((.((.......)).)))......((.(......).)).((..(((.....))))).........,13,-5.138,10,0,0.000082
1098,..........(((.(((.....))).)))........((((...))))..(...((.......)).).........,13,-5.137,19,0,0.000082
1099,..............(((.....)))....((((....)))).(((..((((...(((.....)))))))...))).,17,-5.137,31,0,0.000082
1100,..........(((.(((.....))).)))......((.((....)).))..........((...........))..,12,-5.137,14,0,0.000082
1101,..........(((.(((.....))).)))((((....))))....(((.(.(.(.....).).)))).(...)...,17,-5.136,29,0,0.000082
1102,..........(((.(((.....))).)))...........((....(((..........))).))..((...))..,13,-5.135,18,0,0.000082
1103,..........(((.(((.....))).)))((((....))))....(((.(...........)..))).........,14,-5.135,28,0,0.000082
1104,.....(....(((.(((.....))).)))..)...((.(......).)).....(((.....)))...........,13,-5.135,6,0,0.000082
1105,..........(((.(((.....))).)))......((.(.(...)).))......(.....)..............,11,-5.135,13,0,0.000082
1106,...(((............)))..............((.(......).)).....(((.....)))..((...))..,11,-5.134,18,0,0.000082
1107,..........(((..(((.....))))))......((.(......).)).....(((.....)))...........,12,-5.134,12,0,0.000082
1108,..........(((.(((.....))).))).............(((..((((..............))))...))).,13,-5.133,24,0,0.000082
1109,..........(((.(((.....))).)))...........(.....).......(((.....)))..((...))..,12,-5.133,8,0,0.000082
1110,..............(((.....))).............(.....)..((((...(((.....))))))).......,11,-5.133,21,0,0.000082
1111,.....((....((.(((.....))).)))).......((((...))))......(((.....)))...........,14,-5.133,20,0,0.000082
1112,.....(....(((.(((.....))).)))).......((((...))))......(((.....)))...........,14,-5.133,17,0,0.000082
1113,.....(..(.(((.(((.....))).))).)).....((((...))))......(((.....)))..((...))..,17,-5.133,15,0,0.000082
1114,..........(((.(((.....))).))).......(.(......).)....................(...)...,9,-5.133,10,0,0.000082
1115,..........(((.(((.....))).)))........(((((............))...)))......(...)...,12,-5.132,21,0,0.000082
1116,..........(((.(((.....))).)))......((.((....)).))......((...)).....((...))..,14,-5.132,10,0,0.000082
1117,.(....)...(((.(((.....))).))).......(.(......).)......(((.....)))...........,12,-5.131,8,0,0.000081
1118,..((...)).....(((.....)))............((((...))))......(((.....)))..((...))..,14,-5.131,21,0,0.000081
1119,..((((............)))).............((.((....)).)).....(((.....)))...(...)...,12,-5.129,24,0,0.000081
1120,..((((............))))..................(...)..((((...(((.....))))))).......,12,-5.129,36,0,0.000081
1121,...(...)..(((.(((.....))).)))..((....))........((((...(((.....))))))).......,16,-5.129,19,0,0.000081
1122,..........(((..(((.....))).))).......((((...))))......(((.....)))...(...)...,14,-5.129,28,0,0.000081
1123,.....((....((.(((.....))).)))).......(((.....)))......(((.....)))..((...))..,15,-5.128,14,0,0.000081
1124,.....(....(((.(((.....))).)))).......(((.....)))......(((.....)))..((...))..,15,-5.128,11,0,0.000081
1125,..........(((.(((.....))).)))..((....))....((..((((..............))))...))..,14,-5.127,25,0,0.000081
1126,..........(((.(((.....))).)))........((((...)))).......((..............))...,12,-5.126,22,0,0.000081
1127,..(.....).....(((.....)))....(((......)))......((((...(((.....))))))).......,14,-5.126,27,0,0.000081
1128,..((......(((.(((.....))).)))..))....((((...))))......(((.....)))..((...))..,17,-5.126,15,0,0.000081
1129,..........(((.(((.....))).)))(((......))).....(((..........)))......(...)...,13,-5.126,23,0,0.000081
1130,..........(((.(((.....))).)))......((.(.(...)).)).((..((.......)))).........,14,-5.126,12,0,0.000081
1131,..........(((.(((.....))).)))......((.((.......((((..............)))))).))..,14,-5.125,23,0,0.000081
1132,..........(((.(((.....))).)))........(((.....)))(((..............)))........,12,-5.124,23,0,0.000080
1133,..........(((.(((.....))).)))......((.(......).))..................(.....)..,10,-5.124,8,0,0.000080
1134,.(....)...(((.(((.....))).)))......((.(.(...)).))..(..(((.....))).).........,15,-5.123,10,0,0.000080
1135,.....((....((.(((.....))).)))).....((.((....)).)).....(((.....)))...........,14,-5.123,11,0,0.000080
1136,.....(....(((.(((.....))).)))).....((.((....)).)).....(((.....)))...........,14,-5.123,8,0,0.000080
1137,..........(((.(((.....))).)))........((((...))))..((..((.......))))((...))..,16,-5.123,17,0,0.000080
1138,.....(..(.(((.(((.....))).))).))...((.((....)).)).....(((.....)))..((...))..,17,-5.123,6,0,0.000080
1139,..........(((.(((.....))).)))........((.......))......(((.....)))..(.....)..,12,-5.123,10,0,0.000080
1140,..((...)).(((.(((.....)))..))).....((.(......).)).....(((.....)))...........,14,-5.122,15,0,0.000080
1141,..........(((.(((.....))).)))..(((..(((.....(.(((..........))).))))...)))...,16,-5.122,29,0,0.000080
1142,..((...)).....(((.....)))..........((.((....)).)).....(((.....)))..((...))..,14,-5.122,12,0,0.000080
1143,..........(((.(((.....))).)))........((((...))))............(....)..........,11,-5.121,23,0,0.000080
1144,..........(((..(((.....))).))).....((.((....)).)).....(((.....)))...(...)...,14,-5.119,19,0,0.000080
1145,..........(((..(((.....))).)))..........(...)..((((...(((.....))))))).......,14,-5.119,31,0,0.000080
1146,..........(((.(((.....))).)))................(((((...........)).)))((...))..,13,-5.118,17,0,0.000080
1147,.(....)...(((.(((.....)))..))).......((((...))))......(((.....)))..((...))..,16,-5.117,20,0,0.000080
1148,..........(((.(((.....))).))).......(.(.(...)).)..((..(((.....))))).(...)...,15,-5.117,10,0,0.000079
1149,..........(((.(((.....))).)))......((.((....)).))......((..............))...,12,-5.117,13,0,0.000079
1150,..((......(((.(((.....))).)))..))..((.((....)).)).....(((.....)))..((...))..,17,-5.116,6,0,0.000079
1151,..........(((.(((.....))).)))..((....))......(((................))).........,11,-5.116,22,0,0.000079
1152,..........(((.(((.....))).)))......((.(......).)).....(.....).......(...)...,11,-5.114,9,0,0.000079
1153,..........(((.(((.....))).)))...........(((...................)))..((...))..,11,-5.113,15,0,0.000079
1154,...........((.(((.....))).)).......((.(.(...)).)).....(((.....)))...(...)...,13,-5.113,6,0,0.000079
1155,..........(((.(((.....))).)))......((..........((((...(((.....)))))))...))..,15,-5.113,14,0,0.000079
1156,..........(((.(((.....))).)))......((.((....)).))...........(....)..........,11,-5.111,14,0,0.000079
1157,...........((.(((.....))).))..(((....))).......((((...(((.....))))))).......,15,-5.111,21,0,0.000079
1158,..........((..(((.....)))..))..............((..((((...(((.....)))))))...))..,14,-5.111,18,0,0.000079
1159,...(......(((.(((.....))).))).......)..........((((...(((.....))))))).......,14,-5.11,15,0,0.000079
1160,....((..(.(((.(((.....))).))).)))..((.(......).)).....(((.....)))...........,15,-5.11,10,0,0.000078
1161,..........(((.(((.....)))..))).................(((....(((.....))).))).......,12,-5.108,19,0,0.000078
1162,.(....)...(((.(((.....)))..))).....((.((....)).)).....(((.....)))..((...))..,16,-5.108,11,0,0.000078
1163,..........(((.(((.....))).)))..............(....).....(((.....)))...........,10,-5.107,11,0,0.000078
1164,..............(((.....)))............(((.....)))......(((.....)))...(...)...,10,-5.107,17,0,0.000078
1165,..........(((.(((.....)))..))).....((.(......).)).....((.......))...........,11,-5.106,13,0,0.000078
1166,..........((..(((.....)))..)).......(.((....)).)......(((.....)))..((...))..,13,-5.105,6,0,0.000078
1167,..(.....).(((.(((.....))).))).......(.(......).)......(((.....)))...(...)...,13,-5.105,6,0,0.000078
1168,..........(((.(((.....))).)))........((((...))))((....(((.....))).))........,15,-5.103,17,0,0.000078
1169,.(....)...(((.(((.....))).)))((((....))))..((..((((...(((.....)))))))...))..,20,-5.101,25,0,0.000077
1170,..........((.(((((...((((.............)))).))))).))...(((.....)))...........,14,-5.1,33,0,0.000077
