,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
16748,......((..((((......))))..))..................((...((((....))))))..((...))..,14,-3.336,21,0,0.000005
16749,..(((((((((..((.((...))))..)).....)))....)))).(((((((....))).))))...(...)...,21,-3.336,52,0,0.000005
16750,.(....)...((((......)))).........((((.....))))((((.((....))..))))...........,15,-3.336,24,0,0.000005
16751,...................................((.....))..(((((((....))).))))..((...))..,11,-3.336,31,0,0.000005
16752,..(((((((..((.....(.....)......)).)))....)))).(((((((....))).))))...........,17,-3.336,50,0,0.000005
16753,..........((((....((...(((((....(((((.....)))))..(...)...)))))..))))))......,17,-3.336,33,0,0.000005
16754,...........((........)).........((((.......)))).....(((....)))..............,9,-3.336,12,0,0.000005
16755,..((...)).((((......))))........((((.......)))).....(((....))).(....).......,14,-3.336,13,0,0.000005
16756,..(.....).((((......))))..........((.....))........((((....))))....((...))..,13,-3.336,17,0,0.000005
16757,..........((((......))))(((...))).......((((..(((((((....))).)))).)....)))..,18,-3.336,39,0,0.000005
16758,..........((((......))))..........(((...(....))))...(((....)))......(...)...,12,-3.336,16,0,0.000005
16759,.........(((((......))))..).....(((((.....)))))....((((....)))).....(...)...,15,-3.336,8,0,0.000005
16760,..........((((......))))((.....))((((.....))))(((.(((....)))..)))..((...))..,18,-3.335,21,0,0.000005
16761,..(.....).((((......))))...((.....)).......((((.((.(((......)))...)).))))...,16,-3.335,29,0,0.000005
16762,...(...)..((((......))))........((((.......))))(((.((((....))))))).((...))..,18,-3.335,13,0,0.000005
16763,...(...)..((((......))))........((((.......))))((((.(((....))))))).((...))..,18,-3.335,13,0,0.000005
16764,..(((((((.((((......))))((.....)).)))....)))).......(((....))).....(.....)..,17,-3.335,25,0,0.000005
16765,..........((((......)))).........((((.....))))...(.(((......)))..).((...))..,14,-3.335,10,0,0.000005
16766,..(.....).((((......))))((.....))..(.....)....((((...........))))..((...))..,14,-3.335,29,0,0.000005
16767,..((((....(((........)))((.....))........)))).(((((((....))).))))...........,16,-3.335,41,0,0.000005
16768,..........((((....((..........(.(((((.....))))).)...(((....)))..))))))......,15,-3.335,18,0,0.000005
16769,..((((((..((((......))))((.....))..))....)))).(((.............)))...........,15,-3.335,36,0,0.000005
16770,...........(((......)))...........((.....))...((((((......)).))))..((...))..,13,-3.335,29,0,0.000005
16771,..........((.(......).))......(.((((.......)))).)...(((....))).....((...))..,13,-3.335,4,0,0.000005
16772,..........((((......))))(((...))).............(((.............)))...........,10,-3.335,30,0,0.000005
16773,..........((((......))))((.....)).........((..(((.(((....)))..))).))........,14,-3.335,34,0,0.000005
16774,..(.....).((((......)))).........((((.....)))).....((((....)))).............,13,-3.335,12,0,0.000005
16775,.........((..(((......)))..))...(((((.....))))).((.((((....))))...))........,16,-3.335,24,0,0.000005
16776,..........((((......)))).(....).((....))......(((((.........)))))..((...))..,14,-3.335,27,0,0.000005
16777,...(...)..((((......))))......................((...((((....))))))..((...))..,13,-3.335,19,0,0.000005
16778,......((..((((......))))..))..((.....)).......(((((((....))).))))...........,15,-3.335,38,0,0.000005
16779,.......((.((((.........(((((.(.(..(((.........))).).)....)))))....)))).))...,16,-3.335,45,0,0.000005
16780,..........(((........)))........(((((.....)))))((..(((......))).))..........,13,-3.335,15,0,0.000005
16781,..(((((((..(((......))).((.....)).)))....)))).((...((((....))))))..((...))..,20,-3.335,30,0,0.000005
16782,..(.....).((((......))))........(((((.....)))))(((...........)))...((...))..,15,-3.335,14,0,0.000005
16783,..........((((......))))...((.....))..........(((.((......))..)))...........,11,-3.335,31,0,0.000005
16784,(((((.....((((......))))..))))).((((.......)))).....(((....))).....((...))..,18,-3.334,13,0,0.000005
16785,..........((((......))))........((((.......))))..(..(((....))).).(....).....,13,-3.334,12,0,0.000005
16786,......((..((((......))))..))....((....))...(..(((((((....))).)))).)((...))..,18,-3.334,34,0,0.000005
16787,................(((...(.(((...)))..)...)))....(((((((....))).))))..((...))..,16,-3.334,45,0,0.000005
16788,.......((....)).................((....))......(((((((....))).))))..((...))..,13,-3.334,40,0,0.000005
16789,.....((.....((......))))......(.(((((.....))))).)...(((....))).....((...))..,15,-3.334,6,0,0.000005
16790,..(((((((.((((......))))((.....)).)))....)))).((((...........))))(....).....,18,-3.334,40,0,0.000005
16791,..(((.....((((......))))..))).(.(((((.....)))))...).(((....))).....((...))..,18,-3.334,9,0,0.000005
16792,.......((.(((..........(((((..(.(((((.....))))).)........))))).....))).))...,16,-3.334,28,0,0.000005
16793,.............((...))..............((.....))...((((...........))))..((...))..,10,-3.334,35,0,0.000005
16794,..(((((((..((..................)).)))....)))).(((...(((....))))))..((...))..,17,-3.334,33,0,0.000005
16795,..(((........((...))......)))...(((((.....))))).....(((....))).....((...))..,15,-3.334,19,0,0.000005
16796,.......((.((((.........(((((.....(((((.........))))).....)))))....)))).))...,16,-3.334,46,0,0.000005
16797,..(((((((..(((......))).(((...))).)))....)))).(((((.........)))))...(...)...,19,-3.334,40,0,0.000005
16798,..........(((........)))(((...))).......(((...(.((.((((....))))...)).).)))..,16,-3.334,30,0,0.000005
16799,..........((((......))))(.......).............((((.((....))..))))..((...))..,13,-3.334,27,0,0.000005
16800,..........((((......))))......(.(((((.....))))).)...........(.....).(...)...,12,-3.334,9,0,0.000005
16801,..........((.((...))..))........(((((.....)))))....(((......)))....((...))..,14,-3.334,13,0,0.000005
16802,......(((.((((......)))).(.....)..))).........(((((((....))).))))...........,15,-3.334,36,0,0.000005
16803,..........((((......))))...((.....)).....((((...............))))...((...))..,12,-3.334,23,0,0.000005
16804,..........(..(((......)))..)......(((.........)))...(((....))).....((...))..,12,-3.334,25,0,0.000005
16805,.((............))..((.(((.....(.((((.......)))).)...(((....)))..))).))......,15,-3.334,24,0,0.000005
16806,.......((.((((....((...(((((......((((.....)..)))........)))))..)))))).))...,17,-3.334,47,0,0.000005
16807,.............((...)).......((.....))..........(((((((....))).))))...(...)...,12,-3.334,42,0,0.000005
16808,..........((((......))))...................(..(((.(((....)))..))).)((...))..,13,-3.334,27,0,0.000005
16809,..........((((.....).)))........(((((.....)))))((..((((....)))).)).((...))..,17,-3.334,10,0,0.000005
16810,.......((.((((....((..........(.((((.......)))).)..((((....)))).)))))).))...,17,-3.334,25,0,0.000005
16811,..............(((.((...(((((....(((((.....)))))..........)))))..))..))).....,15,-3.334,35,0,0.000005
16812,..........(((.(...)..)))......(.(((((.....))))).)...((......))......(...)...,13,-3.334,8,0,0.000005
16813,...((.......))....((...(((((....(((((.....)))))..........)))))..))..(...)...,15,-3.333,30,0,0.000005
16814,.(....)...(((........)))......(.(((((.....))))).)...((......))..............,12,-3.333,10,0,0.000005
16815,...(...)..((((......))))......((.....)).......(((((((....))).))))...........,14,-3.333,36,0,0.000005
16816,..((...)).((((......))))......(.((((.......)))).)...(((....)))....(...).....,15,-3.333,12,0,0.000005
16817,..........(..((...))..).........((((.......)))).....(((....))).....((...))..,12,-3.333,15,0,0.000005
16818,..........(((((..(((..(((.....(.(((((.....))))).)......)))..))).).))))......,17,-3.333,30,0,0.000005
16819,..........(((((..(((..(((.....(.(((((.....))))).)......)))..))).)).)))......,17,-3.333,30,0,0.000005
16820,..........((((......))))................(....)(((((((....))).))))..((...))..,14,-3.333,28,0,0.000005
16821,..((..(((.((((......))))((.....)).)))....))...(((((((....))).))))...........,18,-3.333,40,0,0.000005
16822,..(.....).((((......))))........(((((.....))))).....((.((.....))))..(...)...,15,-3.333,18,0,0.000005
16823,..........((((......))))((.....))..((.........))...((((....))))(....).......,13,-3.333,23,0,0.000005
16824,.(....)...((((......))))......(.(((((.....))))).)(.((((....))))..).((...))..,18,-3.333,6,0,0.000005
16825,..........((((......))))((.....))..((.........))....((.((.....)))).((...))..,14,-3.333,28,0,0.000005
16826,..........((.((...))..))..........((.....))...((((.((....))..))))..((...))..,14,-3.333,34,0,0.000005
16827,..........((((......))))...((.....))..........(((((((....).))))))...........,13,-3.333,32,0,0.000005
16828,..........((((......))))...((.....))..........(((((((....)).)))))...........,13,-3.333,33,0,0.000005
16829,..........((((......))))........((....))...(((((((((.......)))))).....)))...,15,-3.333,33,0,0.000005
16830,...(...)..((((......))))........((....))...(..(((((((....))).)))).)((...))..,17,-3.333,32,0,0.000005
16831,.(....)......((........)).......((....))......(((((((....))).))))..((...))..,14,-3.333,41,0,0.000005
16832,......((..(((((...)).)))..))....(((((.....))))).....(((....)))...(....).....,16,-3.333,17,0,0.000005
16833,......((..(((((...).))))..))....(((((.....))))).....(((....)))...(....).....,16,-3.333,14,0,0.000005
16834,.............((...))....(((...))).(((.........)))...(((....)))...(....).....,12,-3.333,34,0,0.000005
16835,.(....).............((....))..(.(((((.....))))).)...(((....))).....((...))..,14,-3.333,12,0,0.000005
16836,..........((((......))))........((....)).......(...((((....))))..)..........,11,-3.333,22,0,0.000005
16837,..........((((......))))(((...))).(((.........)))..((((....))))(.....)......,15,-3.333,25,0,0.000005
16838,..........((((......))))...........(...........)...((((....))))....((...))..,11,-3.333,15,0,0.000005
16839,..(.....).(((........)))........((....))......((((.((....))..))))..((...))..,14,-3.333,32,0,0.000005
16840,..........((((......))))........((((.......))))(((.((....))..)))....(...)...,14,-3.333,19,0,0.000005
16841,..((...))....((...))..........(.(((((.....))))).)...(((....)))...(....).....,14,-3.333,21,0,0.000005
16842,.(...)....((((......))))........((((.......))))..(((.(((..........))).)))...,15,-3.333,23,0,0.000005
16843,.........((..(((......)))..))...(((((.....)))))..(.((((....))))..).((...))..,17,-3.333,20,0,0.000005
16844,..(((.....((((......))))..))).(.(((((.....))))).)...((((.....)).))..........,17,-3.333,20,0,0.000005
16845,...........(((......))).........((....))...(..((((...........)))).).........,10,-3.333,32,0,0.000005
16846,.........((..((........))..)).(.(((((.....))))).)...(((....))).(....).......,14,-3.333,18,0,0.000005
16847,......((..((((......))))..)).......(.....).((((.((.((((....))))...)).))))...,17,-3.333,28,0,0.000005
16848,..(((.....((((......))))..)))...((((.......)))).....(((....))).....(.....)..,15,-3.333,12,0,0.000005
16849,...(...)........................(((((.....))))).....(((....))).....((...))..,11,-3.333,12,0,0.000005
16850,..........((((......))))........(((((.....)))))..(...).............((...))..,12,-3.333,9,0,0.000005
16851,.......((.((((...(((..((......(.(((((.....))))).).......))..)))...)))).))...,17,-3.333,29,0,0.000005
16852,...((((((.((((......))))((.....)).)))....)))..(((((.........)))))..(.....)..,18,-3.333,36,0,0.000005
16853,..........((((......))))..........((.....))...(((.((......))..)))...(...)...,12,-3.333,28,0,0.000005
16854,......(((....((.(.....))).........))).........(((((((....))).))))..((...))..,15,-3.332,41,0,0.000005
16855,......(...((((......))))...).....((((.....))))((((...........))))..((...))..,15,-3.332,17,0,0.000005
16856,......(...((((......))))...)....((....))......((((...........))))...(...)...,12,-3.332,29,0,0.000005
16857,..........(((........)))((.....)).((.....))...((((...........))))...(...)...,12,-3.332,31,0,0.000005
16858,..(.....)....((...))....((.....)).(((.........)))...(((....))).....((...))..,13,-3.332,29,0,0.000005
16859,..........((((......))))...(((...)))...(...)..((((...........))))..((...))..,14,-3.332,27,0,0.000005
16860,..........((((......))))(((...))).((.....))....((..((((....)))).)).((...))..,17,-3.332,22,0,0.000005
16861,.(....)...((((......))))((.....))..((.....))..(((((((....))).))))...........,16,-3.332,32,0,0.000005
16862,..........((((......)))).......................((((..((....)).)))).((...))..,12,-3.332,21,0,0.000005
16863,.........((..((........))..))...((((.......)))).....((......)).....((...))..,12,-3.332,19,0,0.000005
16864,..........((.(......).))........((....))......(((((((....))).))))..((...))..,14,-3.332,31,0,0.000005
16865,..(((((((.((((......))))(((...))).)))....)))).((....(((....))).))..((...))..,21,-3.332,27,0,0.000005
16866,..(((((((....((........)).........)))....)))).......(((....)))..............,12,-3.332,34,0,0.000005
16867,..((...))..(((......))).......(.(((((.....))))).)..((((....))))..(....).....,16,-3.332,14,0,0.000005
16868,....((....((((......))))...)).....(((.........)))..((((....)))).............,13,-3.332,23,0,0.000005
16869,...(...)..(((((...)).)))........(((((.....))))).....(((....)))...(....).....,15,-3.332,15,0,0.000005
16870,...(...)..(((((...).))))........(((((.....))))).....(((....)))...(....).....,15,-3.332,12,0,0.000005
16871,..........(((........)))((.....))..(.....)....(.((.((((....))))...)).)......,13,-3.332,27,0,0.000005
16872,.....((.(....((...))...(((((....(((((.....)))))..........))))).....).)).....,15,-3.332,34,0,0.000005
16873,.((............)).............(.(((((.....))))).)...(((....)))......(...)...,12,-3.332,14,0,0.000005
16874,.......................(((((....(.(((.........))).)......)))))..............,9,-3.332,38,0,0.000005
16875,..(((((((((..(((......)))..)).....)))....)))).(((.(((....)))..)))..((...))..,20,-3.332,48,0,0.000005
16876,..((...)).((((......))))............((((..((..(((((.........))))).)).))))...,17,-3.332,39,0,0.000005
16877,..........((((......))))........(((((.....)))))..(.......)..........(...)...,11,-3.332,12,0,0.000005
16878,.........(((((......))))..).....(((((.....)))))..(.((((....))))...).........,15,-3.332,12,0,0.000005
16879,..(((((((.((((......))))(((...))).)))....)))).(((((.(....)..)))))...........,20,-3.332,41,0,0.000005
16880,..........((((......))))((.....))..(.......)..((((...........))))...(...)...,12,-3.332,26,0,0.000005
16881,..........(((((...)).)))...((.....)).......((.(.((.((((....))))...)).).))...,16,-3.332,29,0,0.000005
16882,..........(((((...).))))...((.....)).......((.(.((.((((....))))...)).).))...,16,-3.332,26,0,0.000005
16883,.(....)...((((......))))......(.((((.......)))).)...(((....))).(.....)......,14,-3.332,10,0,0.000005
16884,.........((..((.((...))))..))...(((((.....))))).....(((....)))...(....).....,15,-3.331,23,0,0.000005
16885,..((...))..(((......))).........((((.......)))).....(((....)))......(...)...,13,-3.331,12,0,0.000005
