,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
2450,..((...))..((((.(((....))))))).(((.((...((.....))...((((......))))..)).)))..,20,-5.043,8,0,0.000035
2451,.......(((.((.(((((..........(((.........)))....))))).)).)))..((.......))...,15,-5.043,50,0,0.000035
2452,...........((((.((......))))))...((((...((.....))...((((......))))..))))....,16,-5.043,4,0,0.000035
2453,...........(((..((......)).)))..........((.....))...((((......))))..........,11,-5.042,14,0,0.000035
2454,..((...))..((((.(((....)))))))......................((((......))))....(...).,14,-5.042,19,0,0.000035
2455,...........((((...........)))).((((((.((.(.((...............)).).)).))))))..,15,-5.041,27,0,0.000035
2456,...........((((.(((....)))))))....(.....)...........(((........)))..........,11,-5.041,16,0,0.000035
2457,...........((((.(.....)...))))......((....))........((((......))))..........,11,-5.041,24,0,0.000035
2458,...........((((.(((....))))))).....(((.((..((.....))((((......))))..))...))),18,-5.041,23,0,0.000035
2459,..((...))..((((..((....)).)))).........(((.(((...)))((((......)))).)))......,18,-5.04,28,0,0.000035
2460,...........((((..((....)).)))).((((((.(.((.....))...((((......))))).))))))..,19,-5.04,6,0,0.000035
2461,...........((((.(((....)))))))....(.....)...........((((......)))).((...))..,14,-5.039,16,0,0.000035
2462,.......(((.(..(((((..........((((.......))))....)))))..).)))....(...).(...).,15,-5.038,51,0,0.000035
2463,...........((((...........))))..........(((...)))...(((.((...)))))..........,12,-5.038,23,0,0.000035
2464,...........((((...........))))..........(((...)))...((((.(...)))))..........,12,-5.038,20,0,0.000035
2465,..(.....)..((((((....))))...))......................((((......))))..........,11,-5.038,29,0,0.000035
2466,...........(((..(((....))).))).......((.....))......((((......))))..........,12,-5.038,20,0,0.000035
2467,..((...))..((((.(((....))))))).((((((...((.....))...((..((...)).))..))))))..,21,-5.038,13,0,0.000035
2468,...........((((.((......)))))).((((((......(((...)))((((......))))..))))))..,19,-5.037,14,0,0.000035
2469,...(...)...((((.(((....)))))))..........((.....))...((((......))))...(....).,15,-5.037,13,0,0.000035
2470,(.......)..((((.(((....))))))).((((((...(((...)))...((((......))))..))))))..,21,-5.037,6,0,0.000035
2471,.....(....)((((..((....)).)))).........(((.........(((((......))))))))......,15,-5.037,22,0,0.000035
2472,..........(..((((....)))).)..(.((((((...(((...)))...((((......))))..))))))).,19,-5.037,23,0,0.000035
2473,..........(..((((....)))).)..((.(((((...(((...)))...((((......))))..))))))).,19,-5.037,23,0,0.000035
2474,.......(((.((.(((((........(((.........)))......))))).)).)))(.(......).)....,15,-5.037,48,0,0.000035
2475,..((...))..((((.(((....))))))).((((....(((.(((...)))((((......)))).)))))))..,23,-5.037,22,0,0.000035
2476,...........((((.(((....)))))))..(((((...((.....)).......((...)).....)))))...,16,-5.036,11,0,0.000035
2477,.......(((.(..(((((...(...)..((((.......))))....)))))..).))).......((...))..,16,-5.036,53,0,0.000035
2478,.......(((.(..(((((........(((..(...)..)))......)))))..).)))..(((...)..))...,16,-5.036,47,0,0.000035
2479,...........((((.(((....)))))))..................(..((((........))))..)......,12,-5.036,18,0,0.000035
2480,..(.....)..((((..((....)).)))).............((.....))((((......))))..........,13,-5.036,22,0,0.000035
2481,.......(((.((.(((((........(((..(...)..)))......)))))).).)))................,14,-5.035,47,0,0.000035
2482,.......(..(..((((....)))).)..)..(((((...((.....))...((((......))))..)))))...,17,-5.035,19,0,0.000035
2483,...........((((..((....)).))))..(((((.((.((((.............)))..).)).)))))...,17,-5.035,23,0,0.000035
2484,...((......((((.(((....)))))))...)).....((.....))...((((......))))..........,15,-5.035,12,0,0.000035
2485,...((....(.((((.(((....)))))))..))).....((.....))...((((......))))..........,16,-5.035,13,0,0.000035
2486,.........(.(..(((((........(((.........)))......)))))..).)....(.(...).).....,12,-5.034,43,0,0.000035
2487,...........((((.((......))))))..(((((...((.....))....(((......)))...)))))...,16,-5.034,4,0,0.000035
2488,..(.....)..((((..(......).)))).........(((.........(((((......))))))))......,14,-5.034,24,0,0.000035
2489,.........(.((((...........))))..)...((....))........((((......))))...(....).,12,-5.033,25,0,0.000035
2490,.....(....)((((.(((....))))))).((((....(((.........(((((......))))))))))))..,20,-5.033,16,0,0.000035
2491,.........(.((((.(((....)))))))..)...................(((........)))..........,11,-5.033,17,0,0.000035
2492,..........((..........))...(((.........)))..........((((......))))..........,9,-5.033,31,0,0.000035
2493,...........((((.(((....)))))))..(((.....((.........(((((......))))))).)))...,17,-5.032,11,0,0.000035
2494,...........((((.(((....)))))))..(((((.(.....).......((((......))))..)))))...,17,-5.032,6,0,0.000035
2495,..((...))..((((..((....)).)))).((((((...((.....))...(((.((...)))))..))))))..,21,-5.032,13,0,0.000035
2496,..((...))..((((..((....)).)))).((((((...((.....))...((((.(...)))))..))))))..,21,-5.032,10,0,0.000035
2497,.........(...(((......))).)..((((.......))))........((((......))))..........,12,-5.032,35,0,0.000035
2498,.....(((((.(..(((((........(((.........)))......)))))..).)))....))...(....).,15,-5.032,50,0,0.000035
2499,..((...))..((((((....))...)))).((((((...(((...)))...((((......))))..))))))..,21,-5.031,17,0,0.000035
2500,..(.....)..((((.(((....)))))))..(((.((....))........((((......))))....)))...,17,-5.031,13,0,0.000035
2501,...((.....))..(((....)))....((.........))...........((((......))))..........,11,-5.03,35,0,0.000035
2502,...((...(..((((.(((....))))))).).)).....((.....))...((((......))))..........,16,-5.03,14,0,0.000035
2503,.........(.((((.(((....)))))))..)...................((((......)))).((...))..,14,-5.03,17,0,0.000035
2504,...........((((.(((....)))))))..(...)...((.....))...((((......))))..(...)...,15,-5.03,10,0,0.000035
2505,..(.....)..((((.((......)))))).((((....(((.........(((((......))))))))))))..,19,-5.03,18,0,0.000035
2506,...((..(((.(......).)))..))..((((.......))))...((..(((((......)))))...))....,17,-5.03,42,0,0.000035
2507,..(((........((((....))))........)))....(((...)))...((((......))))..........,14,-5.03,32,0,0.000035
2508,..(.....)..((((.(((....)))))))...((.....))..........((((......))))...(....).,15,-5.03,17,0,0.000035
2509,...........((((..((....)).))))..(((((...((.....))...(((..(...).)))..)))))...,17,-5.029,6,0,0.000034
2510,...((..(((.(..(((((........(((.........)))......)))))..).))).))..(........).,15,-5.029,51,0,0.000034
2511,..((...))..((((.(((....))))))).((((((.((.(.((...............)).).)).))))))..,20,-5.029,25,0,0.000034
2512,...........((((((....))))...))..........(((...)))...((((......))))...(....).,14,-5.027,26,0,0.000034
2513,...........((((.(((....)))))))...((.....))...........(((......)))...........,12,-5.027,16,0,0.000034
2514,...........((((.(((....))))))).((((((.((.(.........((........))).)).))))))..,18,-5.027,19,0,0.000034
2515,...........((((.((......)))))).((((.....((.....))...((((......))))....))))..,16,-5.027,8,0,0.000034
2516,..((...))..((((..((....)).)))).((((((...(.......)...((((......))))..))))))..,19,-5.026,10,0,0.000034
2517,.......(((.(..(((((.....((.(((.........)))..))..)))))..).)))..(......)......,15,-5.026,49,0,0.000034
2518,...........((((.(((....)))))))........((((.........(((((......)))))))).)....,16,-5.026,19,0,0.000034
2519,...........((((.(((....)))))))........((((.........(((((......))))))).))....,16,-5.026,19,0,0.000034
2520,..(.....)..((((.(((....)))))))..(((((...(((...)))..((........)).....)))))...,18,-5.025,14,0,0.000034
2521,..((...))..((((.(((....)))))))..........(((...)))...(((.((...)))))..........,17,-5.025,21,0,0.000034
2522,..((...))..((((.(((....)))))))..........(((...)))...((((.(...)))))..........,17,-5.025,18,0,0.000034
2523,...........((((.(.......).))))......((....))........((((......))))..........,11,-5.025,23,0,0.000034
2524,........((.((((.(((....)))))))..))..((....))...((..(((((......)))))...))....,18,-5.025,21,0,0.000034
2525,..(.....)..((((.(........)))))..(((((...((.....))...((((......))))..)))))...,17,-5.025,6,0,0.000034
2526,..(.....)..((((((....)))...)))......................((((......))))..........,11,-5.025,27,0,0.000034
2527,.......(((.((.(((((.(((...........)))((.....))..))))).)).)))................,15,-5.025,53,0,0.000034
2528,...........((((...........)))).......(.(((.........((((........))))))).)....,12,-5.024,27,0,0.000034
2529,.......(((.((.(((((..((......((((.......))))))..))))).)).)))................,16,-5.024,54,0,0.000034
2530,...........((((.(((....)))))))......((....))........(((.(.....))))..........,13,-5.023,20,0,0.000034
2531,...........((((.(((....)))))))....(((....................)))..(.(...).).....,12,-5.023,25,0,0.000034
2532,...........((((...........))))......................((((......))))..(...)...,9,-5.022,20,0,0.000034
2533,...((..(((.((....)).)))..))..((((.......))))...((..(((((......)))))...))....,18,-5.022,42,0,0.000034
2534,...........((((.(((....))))))).((((..((.....))......((((......))))....))))..,17,-5.022,14,0,0.000034
2535,.........(.((((.(((....)))))))....)....(((.........(((((......))))))))......,16,-5.02,19,0,0.000034
2536,.......(((.(..(((((..(.....(((..(...)..)))...)..)))))..).)))................,14,-5.02,49,0,0.000034
2537,..............(((....))).....((((.......))))........((((......))))..(...)...,12,-5.019,35,0,0.000034
2538,......(...)((((.(((....))))))).((((((...((.....))...((((......))))..))))))..,20,-5.019,4,0,0.000034
2539,...(...)...((((..((....)).))))..(((....(((.........(((((......)))))))))))...,18,-5.019,16,0,0.000034
2540,..........(..((((....)))).)..........(.(((.........(((((......)))))))).)....,14,-5.018,37,0,0.000034
2541,...........((((..((....)).))))......((....))..(.(...((((......))))...).)....,14,-5.018,20,0,0.000034
2542,.......(((.(..(((((..............((.....))......)))))..).)))..(.(...).).....,13,-5.018,46,0,0.000034
2543,...........(((..(((....))).)))......((....))...(((.(((((......)))))....)))..,16,-5.018,23,0,0.000034
2544,.......(((.(..((((..(((...........)))...(((...)))))))..).)))................,14,-5.018,47,0,0.000034
2545,.......(((.(..(((((.....((.(((.........)))..))..)))))..).)))..(.........)...,15,-5.017,49,0,0.000034
2546,...........((((...........))))......((....))........(((.((...)))))..........,11,-5.017,28,0,0.000034
2547,...........((((...........))))......((....))........((((.(...)))))..........,11,-5.017,25,0,0.000034
2548,...........((((.(((....)))))))....((....((.....)).))((((......))))..........,15,-5.017,12,0,0.000034
2549,...........((((((....))))...)).((((((......((.....))((((......))))..))))))..,18,-5.017,23,0,0.000034
2550,...........((((.(((....)))))))..(((.....(((...)))...(((........)))....)))...,16,-5.017,8,0,0.000034
2551,...........((((.(((....)))))))..(((((.((((.....))..(((.....).))..)).)))))...,19,-5.016,14,0,0.000034
2552,...(((............)))...........(((((...(((...)))...((((......))))..)))))...,15,-5.016,21,0,0.000034
2553,...........((((.(((....))))))).((((((..(.(.......).)((((......))))..))))))..,19,-5.016,9,0,0.000034
2554,..(.....).(..((((....)))).)....((((((...(((...)))...((((......))))..))))))..,19,-5.016,24,0,0.000034
2555,...........((((...........))))......((....))....(...((((......))))...)......,11,-5.016,23,0,0.000034
2556,..((...))..(((((......)))...)).((((((...((.....))...((((......))))..))))))..,19,-5.016,18,0,0.000034
2557,.......(((.(..(((((..(..(((.............)))..)..)))))..).)))....(...).......,14,-5.015,49,0,0.000034
2558,.......(((.(..(((((..........((...........))....)))))..).)))..(.(...).).....,13,-5.015,49,0,0.000034
2559,...........(((..(((....))).)))..(((((...(((...)))...(((.((...)))))..)))))...,19,-5.014,9,0,0.000034
2560,...........(((..(((....))).)))..(((((...(((...)))...((((.(...)))))..)))))...,19,-5.014,6,0,0.000034
2561,..((...)).....(((....)))................((.....))...((((......))))..........,11,-5.014,31,0,0.000034
2562,.......(((.((.(((((.....((.(((.........)))..))..))))).)).))).........(....).,16,-5.013,50,0,0.000034
2563,...........((((((....)))...)))..........(((...)))...((((......))))...(....).,14,-5.013,24,0,0.000034
2564,..(.....)..((((..((....)).))))..........((.....))...((((......)))).(.....)..,14,-5.013,16,0,0.000034
2565,..(.....)..((((.(((....))))))).........(((.((.....)).(((......)))..)))......,16,-5.013,24,0,0.000034
2566,..(.....)..((((.(((....))))))).((((.(...(((...)))...((((......))))..).))))..,20,-5.013,8,0,0.000034
2567,.....(..((.((((.(((....)))))))..))..)...............((((......))))...(....).,15,-5.013,18,0,0.000034
2568,..(.....)..((((...........))))......((....))...((..(((((......)))))...))....,14,-5.013,27,0,0.000034
2569,........((.(((..(((....))).)))..))......((.....))...((((......))))..........,14,-5.013,14,0,0.000034
2570,...........((((.(((....)))))))..(((((.((.((((......((...)))))..).)).)))))...,20,-5.013,24,0,0.000034
2571,......(.((.((((.((......))))))..))..)...((.....))...((((......))))..........,15,-5.012,15,0,0.000034
2572,...........((((.(((....)))))))..(...)..(((.........((((........)))))))......,15,-5.012,20,0,0.000033
2573,...(...)...((((.((......))))))..(((((...(((...)))...((((......))))..)))))...,19,-5.011,6,0,0.000033
2574,..((...))..((((.(((....))))))).......(.(((.........((((........))))))).)....,17,-5.011,25,0,0.000033
2575,..(.....)..((((..((....)).))))..........((.....))...((((......))))....(...).,14,-5.011,15,0,0.000033
2576,..............(((....)))....((.....))...(((...)))...((((......))))..........,12,-5.011,29,0,0.000033
2577,........((...((((....)))).))....(((((...((.....))...((((......))))..)))))...,17,-5.011,19,0,0.000033
2578,..((...))..(((.............)))..........((.....))...((((......))))..........,11,-5.011,22,0,0.000033
2579,..((...))..((((...........)))).((((((...(((...)))...(((........)))..))))))..,18,-5.01,16,0,0.000033
2580,..(.....)..((((.(((....))))))).((.......))..........((((......))))..........,14,-5.01,17,0,0.000033
2581,..((...))..((((.(((....)))))))......................((((......))))..(...)...,14,-5.009,18,0,0.000033
2582,...((..(((.((.(((((..((....(((.........))).))...))))).)).))).)).............,17,-5.009,54,0,0.000033
2583,.....(....)...(((....)))........(((((...(((...)))...((((......))))..)))))...,16,-5.009,21,0,0.000033
2584,...........((((..((....)).))))...(..((....)).)......((((......))))..........,13,-5.009,20,0,0.000033
2585,...........((((.(((....)))))))..........((.....))....(((......)))..(.....)..,13,-5.009,14,0,0.000033
2586,.........(.((((.(((....)))))))..)...((....))....(..(((((......)))))...).....,16,-5.009,20,0,0.000033
2587,.......(((.((((.(((....)))))))..))..)...............((((......))))..........,14,-5.009,17,0,0.000033
2588,...........((((..((....)).)))).((((....((..((.....))((((......))))..))))))..,18,-5.009,17,0,0.000033
2589,...((.....)).((((....)))).......(((((...(((...)))...((((......))))..)))))...,18,-5.008,22,0,0.000033
2590,...........((((.((......))))))..(...)...(((...)))...((((......))))..........,14,-5.008,14,0,0.000033
2591,.......(((.(..(((((......(...((((.......)))).)..)))))..).)))................,14,-5.007,51,0,0.000033
2592,...........((((..((....)).))))..((.....(((.........(((((......)))))))).))...,16,-5.006,16,0,0.000033
2593,...........((((.(((....)))))))..((((..(.............((((......)))))..))))...,16,-5.006,8,0,0.000033
2594,...........((((((....))))...))......((....))........((((......))))...(....).,13,-5.006,31,0,0.000033
2595,.......(((.(......).))).................((.....))...((((......))))..........,10,-5.006,30,0,0.000033
2596,.....(((((.(..(((((........(((..(...)..)))......)))))..).)))....))..........,15,-5.006,49,0,0.000033
2597,...........((((.(.(....)).))))..(((((...((.....))...((((......))))..)))))...,17,-5.006,4,0,0.000033
2598,...((..(((.((..((((........(((.........)))......))))..)).))).)).............,14,-5.005,50,0,0.000033
