,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
907,..........((.(((......(((....))))))..)).....((((((...(..(.....)..)...)))))).,16,-7.174,27,0,0.000104
908,..(((..(((.((.((((.....))))...)).))).)))....((((((...(.(......)..)...)))))).,20,-7.172,14,0,0.000104
909,..............(((.....(((....)))....))).....((((((.((............))..)))))).,14,-7.169,26,0,0.000104
910,.......(((.((.((.........))...)).)))..(....)((((((..(..............).)))))).,15,-7.169,4,0,0.000104
911,...(((((((((.(((......(((....))))))..))))).))))(((.....)))....((.......))...,20,-7.166,48,0,0.000103
912,.......(((.((.(..............))).)))........((((((.((............))..)))))).,14,-7.165,9,0,0.000103
913,.((((..(((.((.(((.......)))...)).))).))))...(((((((.((.....))).......)))))).,21,-7.165,16,0,0.000103
914,.......(((.((.................)).)))........((((((.........(........))))))).,12,-7.165,6,0,0.000103
915,..((...(((.((.(((.......)))...)).)))..))....((((((..((.....))........)))))).,18,-7.164,10,0,0.000103
916,.......(((.((.((((.....))))...)).)))........((((((.......(...).......)))))).,16,-7.163,6,0,0.000103
917,..((.(.(((.((.(((.......)))...)).))).)))....((((((......(((.......))))))))).,20,-7.162,14,0,0.000102
918,.((((..(((.((.................)).))).))))...((((((.(((.(......).)))..)))))).,19,-7.161,20,0,0.000102
919,..((...(((.((.((((.....))))...)).)))..))....((((((......(.....)......)))))).,18,-7.161,10,0,0.000102
920,.((((..(((.((.((.........))..).).))).))))...((((((...................)))))).,17,-7.16,11,0,0.000102
921,.......(((.((.((((.....))))...)).)))..........((((...................))))...,13,-7.158,8,0,0.000102
922,.(((.(.(((.((.((.........))...)).))).))))...((((((......((.........)))))))).,19,-7.158,12,0,0.000102
923,.((((..(((.((.((.........))...)).))).))))...((((((..(...(.....)....).)))))).,19,-7.158,12,0,0.000102
924,.......(((.((.((.........))...)).)))..........((((......(((.......)))))))...,14,-7.154,10,0,0.000101
925,..((...(((.((.(...........)...)).)))..))....((((((...................)))))).,14,-7.154,6,0,0.000101
926,.......(((.((.(((.......)))...)).))).........(((((......(((.......))))))))..,16,-7.153,10,0,0.000101
927,.(((...(((.((.((.........))...)).)))..)))...((((((......((...))......)))))).,18,-7.153,10,0,0.000101
928,.......(((.((.((.........))...)).)))........((((((..(...........)....)))))).,14,-7.152,2,0,0.000101
929,...(((((((((.(((......(((....))))))..))))).)))).....((.....)).(.(...).).....,19,-7.151,50,0,0.000100
930,.......(((.((.((.........))...)).)))........((((((.........(.(....).))))))).,15,-7.15,4,0,0.000100
931,..............(((.....(((....)))....))).....(((((.....................))))).,11,-7.148,24,0,0.000100
932,..((...(((.((.((.........))...)).)))..))....(((((((....)).............))))).,16,-7.147,9,0,0.000100
933,..((...(((.((.((.........))...)).)))..))....(((((((....).............)))))).,16,-7.147,6,0,0.000100
934,.......(((.((.((.........))...)).)))........((((((..(..(......)....).)))))).,15,-7.146,4,0,0.000100
935,..((...(((.((.((.........))...)).)))..))....((((((...(.(......)..)...)))))).,17,-7.145,8,0,0.000100
936,..(((..(((.((.((((.....))))...)).))).)))....((((((...(..(.....).)....)))))).,20,-7.144,14,0,0.000099
937,.......(((.((.(..............))).)))........(((((.....................))))).,11,-7.144,7,0,0.000099
938,......................(((....)))............((((((......((.........)))))))).,11,-7.144,22,0,0.000099
939,..(((..(((.((.(((.......)))...)).))).)))....((((((.......(...).......)))))).,18,-7.142,10,0,0.000099
940,.......(((.((.((((.....))))...)).)))........(((((((..(.....).).......)))))).,17,-7.142,8,0,0.000099
941,..(((..(((.((..........(.....))).))).)))....((((((...................)))))).,15,-7.139,12,0,0.000098
942,..(((..(((.((.(((.......)))...)).))).)))......((((...................))))...,15,-7.138,12,0,0.000098
943,.......(((.((.................)).)))........((((((.......(.....).....)))))).,12,-7.138,6,0,0.000098
944,.........(.((.................)).)..........((((((...................)))))).,9,-7.137,8,0,0.000098
945,.(((...(((.((.((((.....))))...)).)))..)))...((((((.((............))..)))))).,20,-7.137,14,0,0.000098
946,.......(((.((.................)).)))........((((((...........(......))))))).,12,-7.137,6,0,0.000098
947,.((((..(((.((.((.........))...)).))).))))...((((((...(..((...)).)....)))))).,20,-7.136,14,0,0.000098
948,.((((..(((.((.((.........))...)).))).))))...((((((...(.......).......)))))).,18,-7.135,10,0,0.000098
949,.......(((.(.((((.......))).)..).)))........((((((...................)))))).,14,-7.135,6,0,0.000098
950,..............(((.....(((....)))....))).....((((((......(.....)......)))))).,13,-7.134,24,0,0.000098
951,.......(((.((..(........).....)).)))........((((((...................)))))).,12,-7.132,5,0,0.000097
952,.......(((.((.((.........))...)).)))..(.....)..(((.....)))..................,11,-7.131,16,0,0.000097
953,.(((.(..((.((.((.........))...)).))..))))...((((((...................)))))).,16,-7.131,10,0,0.000097
954,.......(((.((.(..............))).)))........((((((......(.....)......)))))).,13,-7.13,7,0,0.000097
955,...(((((((((.(((......(((....))))))..))))).))))......((.((.........))..))...,19,-7.13,49,0,0.000097
956,...((..(((.((.((.........))...)).))).)).....((((((.(((.(......).)))..)))))).,19,-7.129,12,0,0.000097
957,.......(((.((.((.........))...)).)))..(....)..((((...................))))...,12,-7.128,6,0,0.000097
958,.......(((((.(((......(((....))))))..)))))..((((((..((.(......).))...)))))).,20,-7.126,32,0,0.000096
959,.....(.(((.((.................)).))).)......((((((...................)))))).,12,-7.125,6,0,0.000096
960,..(.....).....((((....(((....)))...)))).....((((((...................)))))).,14,-7.125,24,0,0.000096
961,..(((..(((.((.((((.....))))...)).))).)))....((((((.....(............))))))).,19,-7.125,12,0,0.000096
962,.......(((.((.................)).)))........((((((...(..((...))..)...)))))).,14,-7.124,10,0,0.000096
963,.......(((((.(((................)))..)))))..((((((......((.........)))))))).,16,-7.124,26,0,0.000096
964,..((...(((.((.((((.....))))...)).)))..))....((((((.(((..........)))..)))))).,20,-7.123,14,0,0.000096
965,..(((..(((.((.(((.......)))...)).))).)))....(((((((..(.....).).......)))))).,19,-7.121,12,0,0.000096
966,.......(((.((.((.........))...)).)))........((((((......(.....).(...))))))).,15,-7.121,4,0,0.000096
967,.......(((.(((.....)..........)).)))........((((((...................)))))).,12,-7.119,6,0,0.000095
968,.......(((.((.((.........))...)).)))........((((((...(...(.....).)...)))))).,15,-7.119,4,0,0.000095
969,.((((..(((.((.(...........)...)).))).))))...((((((......(((.......))))))))).,19,-7.118,16,0,0.000095
970,..((...(((.((.((.........))...)).)))..))....((((((...(..(.....).)....)))))).,17,-7.118,8,0,0.000095
971,.(((...(((.((.((((.....))))...)).)))..)))...(((((.....................))))).,17,-7.116,12,0,0.000095
972,..((...(((.((.................)).)))..))....((((((......((.........)))))))).,15,-7.116,12,0,0.000095
973,.......(((.((.(...........)...)).)))........((((((.(((..(.....).)))..)))))).,16,-7.116,10,0,0.000095
974,.......(((.((.(...........)...)).)))........((((((.(..............)..)))))).,13,-7.116,4,0,0.000095
975,.((((..(((.((.((.........))...)).))).))))...((((((.(...(......)...)..)))))).,19,-7.116,12,0,0.000095
976,...(((.(((((.(((......(((....))))))..)))))..)))..((....)).....(.(...).).....,18,-7.116,47,0,0.000095
977,.((((..(((.((.((((.....))))...)).))).))))...(((((((....).............)))))).,20,-7.116,14,0,0.000095
978,.((((..(((.((.((((.....))))...)).))).))))...(((((((....)).............))))).,20,-7.116,17,0,0.000095
979,.......(((.((.(((.......)))...)).)))........((((((...(.....).........)))))).,15,-7.116,4,0,0.000095
980,.((((..(((.((.((((.....))))...)).))).))))...((((((...(.(......)..)...)))))).,21,-7.114,16,0,0.000094
981,...........(((.......))).(((........))).....((((((...................)))))).,12,-7.113,22,0,0.000094
982,.......(((.((.(((.......)))...)).)))........((((((..((...........).).)))))).,16,-7.112,6,0,0.000094
983,..............((......(((....)))))..........((((((...................)))))).,11,-7.111,19,0,0.000094
984,...(((.(((((.(((......(((....))))))..)))))..)))(((.....)))..................,17,-7.111,44,0,0.000094
985,..(((..(((.((.((((.....))))...)).))).)))....((((((..(............)...)))))).,19,-7.11,12,0,0.000094
986,...(((((((((.(((......(((....))))))..))))).))))..((....))..(.((.(...).))..).,21,-7.108,51,0,0.000094
987,..(((..(((.((.((((.....))))...)).))).)))....((((((......(...........))))))).,19,-7.106,12,0,0.000093
988,.(((...(((.((.(((.......)))...)).)))..)))...((((((..((.....))........)))))).,19,-7.106,12,0,0.000093
989,.......(((((.(((......(((....))))))..)))))..(((((((.((.....))....)...)))))).,20,-7.105,32,0,0.000093
990,...((..(((.((.................)).))).)).....((((((......(((.......))))))))).,16,-7.104,14,0,0.000093
991,.(((.(.(((.((.(((.......)))...)).))).))))...((((((......(((.......))))))))).,21,-7.104,16,0,0.000093
992,.(((...(((.((.((((.....))))...)).)))..)))...((((((......(.....)......)))))).,19,-7.102,12,0,0.000093
993,.......(((.((.((.........))...)).)))........((((((.(.(.(......)..))..)))))).,16,-7.1,6,0,0.000092
994,.......(((((..........(((....))).....)))))..((((((......(((.......))))))))).,17,-7.099,30,0,0.000092
995,.......(((.((.((.........))...)).)))........((((((......((..(.....))))))))).,16,-7.098,6,0,0.000092
996,..((...(((.((.((.........))...)).)))..))....((((((.....(............))))))).,16,-7.098,6,0,0.000092
997,..............(((.....(((....)))....))).....((((((.(((..........)))..)))))).,15,-7.096,28,0,0.000092
998,..(((..(((.((.((((.....))))...)).))).)))....(((((((.((.....))...)....)))))).,21,-7.096,16,0,0.000092
999,..(((..(((.((.((((.....))))...)).))).)))....(((((((.((.....))...))....))))).,21,-7.096,19,0,0.000092
1000,.(((...(((.((.(...........)...)).)))..)))...((((((...................)))))).,15,-7.095,8,0,0.000091
1001,.....(....)...(((.....(((....)))....))).....((((((...................)))))).,13,-7.095,24,0,0.000091
1002,.......(((.((.((((.....))))...)).)))........((((((.(.(..........).)..)))))).,17,-7.094,8,0,0.000091
1003,.......(((.((.((.........))...)).))).......(.(((((...................)))))).,13,-7.093,3,0,0.000091
1004,.......(((.((.(..............))).)))........((((((.(((..........)))..)))))).,15,-7.092,11,0,0.000091
1005,(...)..(((.((.((.........))...)).)))........((((((...................)))))).,14,-7.091,2,0,0.000091
1006,.......((.((.(((......(((....))))))..)).))..((((((.((............))..)))))).,18,-7.089,29,0,0.000091
1007,.(((...(((.((.((.........))...)).)))..)))...(((((((....).............)))))).,17,-7.089,8,0,0.000090
1008,.(((...(((.((.((.........))...)).)))..)))...(((((((....)).............))))).,17,-7.089,11,0,0.000090
1009,.......(((.((.((.........))...)).)))........(((((...((.....)).........))))).,14,-7.088,6,0,0.000090
1010,..((...(((.((.(((.......)))...)).)))..))....((((((.(((.(......).)))..)))))).,20,-7.087,14,0,0.000090
1011,.(((...(((.((.((.........))...)).)))..)))...((((((...(.(......)..)...)))))).,18,-7.087,10,0,0.000090
1012,.......(.(((.(((......(((....))))))..))).)..((((((......((.........)))))))).,18,-7.086,29,0,0.000090
1013,..((...(((.((.((((.....))))...)).)))..))....((((((..............(...))))))).,18,-7.086,10,0,0.000090
1014,.((((..(((.((.((((.....))))...)).))).))))...((((((...(..(.....).)....)))))).,21,-7.086,16,0,0.000090
1015,..(((..(((.((.((((.....))))...)).))).)))....(((((((..............)...)))))).,19,-7.086,12,0,0.000090
1016,.......(((.((.(...........)...)).)))........((((((..(..............).)))))).,13,-7.085,4,0,0.000090
1017,..(((..(((.((.((.(.....).))...)).))).)))....((((((......((.........)))))))).,19,-7.085,12,0,0.000090
1018,.......(((.(...................).)))........((((((......(((.......))))))))).,13,-7.084,12,0,0.000090
1019,.((((..(((.((.(((.......)))...)).))).))))...((((((.......(...).......)))))).,19,-7.084,12,0,0.000090
1020,..((...(((.((.((.........))...)).)))..))....((((((..(............)...)))))).,16,-7.083,6,0,0.000090
1021,.......(((.(((((.........)).)).).)))........((((((.((............))..)))))).,16,-7.083,9,0,0.000090
1022,.......(((.(((((.........)).).)).)))........((((((.((............))..)))))).,16,-7.083,6,0,0.000090
1023,......(..(((.(((......(((....))))))..))).)..((((((...................)))))).,16,-7.082,26,0,0.000089
1024,.........(.((.((.........))...)).)..........((((((......((.........)))))))).,13,-7.082,8,0,0.000089
1025,......(.((.((.((.........))...)).)))........((((((...................)))))).,13,-7.082,3,0,0.000089
1026,.......(((.((.((........).)...)).)))........((((((...................)))))).,13,-7.082,3,0,0.000089
1027,...(...(((.((.................)).)))..).....((((((...................)))))).,12,-7.082,6,0,0.000089
1028,.((((..(((.((..........(.....))).))).))))...((((((...................)))))).,16,-7.08,14,0,0.000089
1029,..........((.(((......(((....))))))..)).....((((((..((.....))........)))))).,16,-7.08,27,0,0.000089
1030,.((((..(((.((.(((.......)))...)).))).)))).....((((...................))))...,16,-7.079,14,0,0.000089
1031,..((...(((.((.((.........))...)).)))..))....((((((......(...........))))))).,16,-7.079,6,0,0.000089
1032,......((((.((.................)).))).)......((((((...................)))))).,12,-7.078,6,0,0.000089
1033,..(((..(((.((.................)).))).)))....((((((.(((.....)).....)..)))))).,17,-7.078,16,0,0.000089
1034,..(((..(((.((.((((.....))))...)).))).)))....(((((((.............))....))))).,19,-7.078,15,0,0.000089
1035,..(((..(((.((.((((.....))))...)).))).)))....(((((((.............)....)))))).,19,-7.078,12,0,0.000089
1036,.......(((((.(((......(((....))))))..)))))..(((((((.(..........).)...)))))).,19,-7.075,30,0,0.000088
1037,..(((..(((.((.(((.......)))...)).))).)))....((((((.(.(..........).)..)))))).,19,-7.074,12,0,0.000088
1038,.......(((.((.(((.......)))...)).)))........(((((((.(.....)..).......)))))).,16,-7.072,6,0,0.000088
1039,.......(((.((.(((.......)))...)).)))........((((((..((..(.....)..).).)))))).,17,-7.07,8,0,0.000088
1040,.......(((.((.(((.......)))...)).)))........((((((..(...(.....)..)...)))))).,16,-7.07,6,0,0.000088
1041,.....(.(((.((.((.........))...)).))).)......((((((......((.........)))))))).,16,-7.069,6,0,0.000088
1042,..(((..(((.((.((((.....))))...)).))).)))....((((((.(((..((...)).)))..)))))).,23,-7.069,20,0,0.000088
1043,..((...(((.((.((.........))...)).)))..))....(((((((.((.....))...)....)))))).,18,-7.069,10,0,0.000087
1044,..((...(((.((.((.........))...)).)))..))....(((((((.((.....))...))....))))).,18,-7.069,13,0,0.000087
1045,.......((.((.(((......(((....))))))..)).))..(((((.....................))))).,15,-7.069,27,0,0.000087
1046,.......(((((.(((......(((....))))))..)))))..((((((.(.(..(.....).).)..)))))).,20,-7.067,32,0,0.000087
1047,.......(((.((.(((.......)))...)).)))..(....)((((((.((............))..)))))).,17,-7.066,8,0,0.000087
1048,.((((..(((.((.((((.....))))...)).))).))))...((((((.....(............))))))).,20,-7.066,14,0,0.000087
1049,..((.(.(((.((.((.........))...)).))).)))....((((((.((............))..)))))).,18,-7.065,10,0,0.000087
1050,.(((...(((.((.((((.....))))...)).)))..)))...((((((.(((..........)))..)))))).,21,-7.064,16,0,0.000087
1051,..............((((....(((....)))...)))).....((((((......(((.......))))))))).,16,-7.063,29,0,0.000087
1052,........((.((.................)).)).........((((((...................)))))).,10,-7.063,6,0,0.000087
1053,.((((..(((.((.(((.......)))...)).))).))))...(((((((..(.....).).......)))))).,20,-7.063,14,0,0.000087
1054,.......(((.((.(((.......)))...)).)))........((((((....(...........)..)))))).,15,-7.062,4,0,0.000086
1055,.......(((.(((((.........)).)).).)))........(((((.....................))))).,13,-7.062,7,0,0.000086
1056,.......(((.(((((.........)).).)).)))........(((((.....................))))).,13,-7.062,4,0,0.000086
1057,.......(((.(((.........)......)).)))........((((((...................)))))).,12,-7.061,6,0,0.000086
1058,.......(((.((.(((.......)))...)).)))........((((((..(..(......)..)...)))))).,16,-7.061,6,0,0.000086
1059,..............(((.....(((....)))....))).....((((((..............(...))))))).,13,-7.06,24,0,0.000086
1060,.(((...(((.((.((.........))...)).)))..)))...((((((...(..(.....).)....)))))).,18,-7.059,10,0,0.000086
1061,..((...(((.((.((.........))...)).)))..))....(((((((..............)...)))))).,16,-7.059,6,0,0.000086
1062,.......(((.((.(((.......)))...)).)))........((((((.(.(.(......).).)..)))))).,17,-7.059,8,0,0.000086
1063,.......(((.((.((.(.....).))...)).)))........((((((...(...........)...)))))).,15,-7.058,4,0,0.000086
1064,.(((...(((.((.................)).)))..)))...((((((......((.........)))))))).,16,-7.058,14,0,0.000086
1065,.......(((((.(((......(((....))))))..)))))..((((.......................)))).,15,-7.057,30,0,0.000086
